customer_id,scoring_date,campaign_id,region,preferred_channel,loyalty_tier,customer_tenure_days,recency_days,orders_180d,spend_180d,average_order_value_180d,email_open_rate_90d,email_click_rate_90d,site_sessions_30d,prior_campaigns_12m,prior_campaign_responses_12m,days_since_last_campaign,discount_share_180d,margin_rate_180d,marketing_consent,contact_suppressed,responded_within_14d,response_order_value_14d,opened_current_campaign,clicked_current_campaign,response_probability_generator_only
HP005757,2025-10-01,RET-202510,WEST,EMAIL,PLUS,1237,122,2,96.11,54.59,0.1898,0.0458,0,11,3,26,0.799,0.3553,1,0,0,0.0,1,0,0.02599
HP005506,2025-10-01,RET-202510,NORTHEAST,SMS,STANDARD,1926,11,7,418.13,62.01,0.4389,0.1142,1,4,0,102,0.2923,0.4494,1,0,0,0.0,1,0,0.073153
HP003752,2026-05-01,RET-202605,WEST,EMAIL,PREMIUM,987,51,5,433.09,77.03,0.2703,0.0948,1,6,0,38,0.7401,0.3753,1,0,0,0.0,1,0,0.117537
HP000507,2026-06-01,RET-202606,SOUTH,EMAIL,PLUS,2174,47,4,146.57,38.46,0.6921,0.2438,3,6,0,40,0.2101,0.4908,1,0,0,0.0,0,0,0.057189
HP005996,2026-06-01,RET-202606,NORTHEAST,PUSH,STANDARD,461,9,2,143.46,65.05,0.6362,0.1902,2,5,0,132,0.5419,0.3869,1,0,1,62.11,0,0,0.081802
HP003605,2026-01-01,RET-202601,SOUTH,PUSH,PREMIUM,614,4,4,367.75,93.63,0.443,0.1728,0,4,1,34,0.566,0.372,1,0,0,0.0,0,0,0.12483
HP003289,2026-04-01,RET-202604,MIDWEST,EMAIL,PLUS,2059,31,0,0.0,23.33,0.4817,0.1531,3,7,0,46,0.45,0.4334,1,0,0,0.0,1,0,0.052293
HP004637,2025-10-01,RET-202510,SOUTH,EMAIL,STANDARD,351,22,0,0.0,57.22,0.1202,0.0302,0,2,0,13,0.6465,0.4073,1,0,0,0.0,0,0,0.043953
HP002984,2025-09-01,RET-202509,WEST,EMAIL,STANDARD,222,10,1,75.42,73.36,0.0695,0.0054,1,7,0,36,0.0434,0.4778,1,0,0,0.0,0,0,0.046595
HP005490,2026-08-01,RET-202608,NORTHEAST,SMS,PREMIUM,1298,6,6,599.15,84.51,0.6416,0.1793,1,10,2,31,0.1021,0.4931,1,0,0,0.0,1,0,0.223057
HP005397,2025-09-01,RET-202509,WEST,EMAIL,PLUS,1703,5,0,0.0,47.81,0.6793,0.2273,6,12,2,40,0.1689,0.4642,1,0,0,0.0,1,0,0.113166
HP000309,2026-08-01,RET-202608,MIDWEST,EMAIL,STANDARD,1647,13,1,64.78,69.58,0.0452,0.0077,4,7,1,23,0.5849,0.3915,1,0,0,0.0,0,0,0.059545
HP001259,2026-08-01,RET-202608,NORTHEAST,EMAIL,PREMIUM,1125,20,3,110.18,41.13,0.3502,0.1209,3,12,1,18,0.079,0.4215,1,0,0,0.0,1,0,0.072519
HP002268,2026-01-01,RET-202601,NORTHEAST,PUSH,PLUS,2092,9,5,273.76,56.8,0.1742,0.0606,1,4,0,48,0.1465,0.4639,1,0,1,46.63,1,1,0.054906
HP002704,2025-12-01,RET-202512,NORTHEAST,EMAIL,STANDARD,1276,5,4,262.92,56.24,0.7136,0.4323,3,5,1,46,0.3476,0.4504,1,0,0,0.0,0,0,0.190312
HP004977,2025-09-01,RET-202509,SOUTH,EMAIL,PLUS,1921,27,4,279.52,75.62,0.2332,0.0818,4,6,0,13,0.4853,0.404,1,0,0,0.0,0,0,0.066405
HP005555,2026-03-01,RET-202603,MIDWEST,EMAIL,PREMIUM,262,11,4,174.43,50.45,0.7453,0.4242,7,3,0,19,0.6296,0.3813,1,0,0,0.0,1,0,0.177741
HP003485,2026-07-01,RET-202607,MIDWEST,PUSH,PLUS,1442,51,3,277.13,85.35,0.2574,0.0546,0,12,0,10,0.6369,0.3697,1,0,0,0.0,0,0,0.015389
HP003296,2026-06-01,RET-202606,WEST,EMAIL,PLUS,1008,4,4,211.09,54.12,0.2892,0.0936,2,8,1,31,0.541,0.4345,1,0,0,0.0,0,0,0.080918
HP002146,2026-05-01,RET-202605,MIDWEST,EMAIL,PLUS,1415,8,3,140.05,53.91,0.7737,0.5232,5,6,4,16,0.2981,0.4174,1,0,0,0.0,1,0,0.221262
HP004333,2025-09-01,RET-202509,MIDWEST,PUSH,STANDARD,639,23,1,56.18,71.8,0.3497,0.0871,2,9,0,108,0.8427,0.3295,1,0,0,0.0,1,0,0.107883
HP001381,2026-03-01,RET-202603,SOUTH,EMAIL,PLUS,275,6,2,179.0,74.73,0.3208,0.134,4,8,2,58,0.3129,0.3933,1,0,0,0.0,0,0,0.085496
HP004919,2026-01-01,RET-202601,MIDWEST,EMAIL,STANDARD,1945,6,2,141.51,70.94,0.4256,0.1527,3,2,0,47,0.1489,0.4543,1,0,0,0.0,0,0,0.0832
HP002929,2026-06-01,RET-202606,NORTHEAST,PUSH,STANDARD,621,12,1,60.04,64.18,0.2779,0.0867,4,11,0,67,0.5499,0.4025,1,0,0,0.0,0,0,0.05455
HP002416,2026-07-01,RET-202607,SOUTH,PUSH,STANDARD,1848,37,2,157.3,78.93,0.4771,0.1271,2,8,1,70,0.3258,0.443,1,0,0,0.0,1,0,0.047959
HP001309,2026-03-01,RET-202603,MIDWEST,EMAIL,PLUS,932,18,2,75.1,41.18,0.5196,0.1304,2,4,0,39,0.6135,0.3767,1,0,0,0.0,1,0,0.067111
HP002347,2026-05-01,RET-202605,NORTHEAST,EMAIL,STANDARD,1216,33,1,91.48,78.74,0.3404,0.0387,1,7,0,41,0.4883,0.454,1,0,0,0.0,0,0,0.043725
HP004164,2026-01-01,RET-202601,MIDWEST,EMAIL,PLUS,1207,11,4,335.76,84.72,0.2854,0.0627,5,3,0,44,0.3434,0.4309,1,0,1,94.4,1,0,0.07214
HP005341,2026-04-01,RET-202604,MIDWEST,EMAIL,PLUS,2027,15,2,109.81,50.25,0.3357,0.1281,5,10,2,27,0.8162,0.3805,1,0,1,55.47,0,0,0.089323
HP002509,2025-10-01,RET-202510,NORTHEAST,PUSH,STANDARD,1457,49,1,70.55,70.43,0.1985,0.0405,3,8,0,70,0.1932,0.4178,1,0,0,0.0,0,0,0.034353
HP005910,2026-02-01,RET-202602,SOUTH,EMAIL,PREMIUM,2043,19,3,241.71,86.69,0.9037,0.4724,5,8,4,78,0.6998,0.3748,1,0,0,0.0,1,1,0.393642
HP001899,2026-07-01,RET-202607,WEST,PUSH,PREMIUM,2104,5,4,374.27,91.3,0.5589,0.281,1,12,6,14,0.3481,0.4124,1,0,0,0.0,0,0,0.082442
HP000054,2026-07-01,RET-202607,MIDWEST,EMAIL,PLUS,1861,8,4,143.89,29.97,0.8071,0.3761,9,10,6,92,0.3719,0.4455,1,0,0,0.0,0,0,0.215996
HP000955,2026-04-01,RET-202604,WEST,PUSH,PLUS,2098,6,4,108.5,30.38,,0.0402,0,10,1,54,0.2381,0.4575,1,0,0,0.0,0,0,0.051611
HP000056,2025-11-01,RET-202511,NORTHEAST,SMS,STANDARD,156,16,1,155.81,141.93,0.7868,0.2845,4,5,0,45,0.7135,0.3486,1,0,0,0.0,1,0,0.217065
HP004630,2026-01-01,RET-202601,WEST,SMS,STANDARD,501,18,4,148.5,,0.3343,0.0813,1,11,1,27,0.2053,0.4818,1,0,0,0.0,1,0,0.056459
HP004616,2026-04-01,RET-202604,WEST,PUSH,STANDARD,1109,6,3,148.4,50.73,0.244,0.0625,3,2,0,76,0.3531,0.4813,1,0,0,0.0,0,0,0.058113
HP004601,2026-03-01,RET-202603,NORTHEAST,EMAIL,STANDARD,571,103,1,73.47,60.83,0.5367,0.1491,0,7,0,22,0.4232,0.4344,1,0,0,0.0,1,1,0.023125
HP000703,2026-06-01,RET-202606,SOUTH,EMAIL,STANDARD,1588,17,1,83.26,70.66,0.1179,0.0105,1,3,0,42,0.0789,0.4216,1,0,0,0.0,1,0,0.040256
HP003448,2025-09-01,RET-202509,SOUTH,EMAIL,STANDARD,803,14,2,105.14,55.13,0.1248,0.0216,1,12,1,8,0.2309,0.4367,1,0,0,0.0,0,0,0.026347
HP001950,2026-08-01,RET-202608,SOUTH,EMAIL,PLUS,548,16,0,0.0,103.49,0.3225,0.0919,4,7,2,34,0.5906,0.3828,1,0,0,0.0,0,0,0.072479
HP002992,2026-05-01,RET-202605,MIDWEST,EMAIL,STANDARD,883,74,0,0.0,58.97,0.0047,0.0001,0,7,0,40,0.2643,0.4313,1,0,0,0.0,0,0,0.020226
HP002739,2026-08-01,RET-202608,SOUTH,EMAIL,PLUS,1629,5,0,0.0,51.07,0.125,0.0218,2,12,1,74,0.81,0.3787,1,0,0,0.0,0,0,0.112549
HP002089,2026-04-01,RET-202604,NORTHEAST,SMS,PREMIUM,459,36,3,112.74,40.61,0.6427,0.2313,3,12,2,20,0.5763,0.412,1,0,0,0.0,1,1,0.087441
HP001181,2026-05-01,RET-202605,SOUTH,EMAIL,PLUS,1646,44,0,0.0,84.57,0.1094,0.0222,1,12,1,3,0.5326,0.4472,1,0,0,0.0,0,0,0.017579
HP004782,2025-09-01,RET-202509,MIDWEST,EMAIL,STANDARD,965,2,1,42.19,54.2,0.2384,0.0782,3,7,2,15,0.786,0.3518,1,0,0,0.0,0,0,0.09826
HP004893,2026-01-01,RET-202601,WEST,SMS,STANDARD,1895,19,0,0.0,60.66,0.0573,0.0048,0,9,0,41,0.125,0.4539,1,0,0,0.0,0,0,0.031489
HP005254,2026-02-01,RET-202602,NORTHEAST,EMAIL,PLUS,1979,5,1,101.66,85.17,0.1799,0.0394,1,4,0,53,0.4417,0.4592,1,0,0,0.0,0,0,0.055535
HP001454,2026-04-01,RET-202604,WEST,EMAIL,PLUS,785,17,4,199.38,45.96,0.6687,0.2287,2,12,2,83,0.1191,0.4221,1,0,0,0.0,0,0,0.101002
HP005638,2026-08-01,RET-202608,SOUTH,SMS,PLUS,1118,24,3,94.07,37.75,0.4694,0.2053,0,7,1,19,0.4777,0.3963,1,0,0,0.0,1,0,0.054771
HP005863,2025-09-01,RET-202509,NORTHEAST,PUSH,STANDARD,352,13,4,437.24,98.81,0.1559,0.0412,2,7,0,58,0.5585,0.4015,1,0,1,169.58,0,0,0.061582
HP000611,2026-08-01,RET-202608,NORTHEAST,EMAIL,STANDARD,1012,23,1,98.6,104.48,0.148,0.026,3,3,1,9,0.388,0.435,1,0,0,0.0,0,0,0.06131
HP002151,2026-06-01,RET-202606,WEST,SMS,PLUS,985,6,4,236.82,62.0,0.6531,0.2878,3,11,2,37,0.3712,0.407,1,0,0,0.0,1,0,0.114924
HP000095,2025-09-01,RET-202509,NORTHEAST,EMAIL,STANDARD,1228,109,4,484.82,,0.1328,0.0085,0,6,0,52,0.1598,0.4762,1,0,0,0.0,0,0,0.019915
HP003528,2025-09-01,RET-202509,SOUTH,EMAIL,PLUS,1068,6,7,483.97,63.23,0.2532,0.0735,2,4,1,21,0.6949,0.35,1,0,0,0.0,0,0,0.116362
HP005656,2026-04-01,RET-202604,WEST,PUSH,PREMIUM,717,5,5,260.69,48.99,,0.2321,2,3,3,12,0.5139,0.402,1,0,0,0.0,0,0,0.262755
HP004356,2026-06-01,RET-202606,SOUTH,PUSH,PREMIUM,2131,4,7,1050.09,154.81,0.1368,0.0464,3,3,0,32,0.5236,0.4054,1,0,1,135.17,1,0,0.167912
HP005424,2026-05-01,RET-202605,NORTHEAST,EMAIL,STANDARD,843,90,1,33.94,39.34,0.1645,0.0218,1,12,2,62,0.3265,0.4301,1,0,0,0.0,0,0,0.026035
HP001882,2025-12-01,RET-202512,SOUTH,PUSH,STANDARD,1140,87,1,67.88,55.53,0.1637,0.0313,4,4,0,74,0.3141,0.4193,1,0,0,0.0,0,0,0.030818
HP004767,2026-05-01,RET-202605,NORTHEAST,EMAIL,STANDARD,953,31,2,133.35,,0.4359,0.1126,4,8,0,46,0.2063,0.428,1,0,0,0.0,0,0,0.05216
HP000185,2025-10-01,RET-202510,WEST,EMAIL,PLUS,152,29,4,450.17,119.91,0.2744,0.103,4,10,2,67,0.3144,0.4091,1,0,0,0.0,0,0,0.074915
HP005222,2026-05-01,RET-202605,MIDWEST,SMS,STANDARD,1365,22,0,0.0,80.85,0.0299,0.0052,3,12,0,58,0.4829,0.3835,1,0,0,0.0,0,0,0.039369
HP004194,2026-07-01,RET-202607,WEST,SMS,PREMIUM,1719,1,7,807.12,129.54,0.7139,0.3829,4,8,2,100,0.6585,0.3852,1,0,0,0.0,0,0,0.522867
HP001733,2026-04-01,RET-202604,WEST,EMAIL,STANDARD,729,60,0,0.0,53.1,0.1361,0.0209,0,3,0,36,0.5827,0.3953,1,0,0,0.0,0,0,0.027646
HP004154,2026-03-01,RET-202603,WEST,EMAIL,STANDARD,250,16,2,307.04,135.86,0.3715,0.1363,2,2,0,15,0.7273,0.3501,1,0,1,171.09,1,0,0.06813
HP002654,2026-08-01,RET-202608,WEST,EMAIL,PLUS,1394,12,2,198.76,93.61,0.4108,0.1302,3,12,2,15,0.3832,0.4553,1,0,0,0.0,1,0,0.034423
HP005486,2026-01-01,RET-202601,MIDWEST,PUSH,STANDARD,2008,25,1,75.65,82.11,0.3462,0.1243,4,10,2,29,0.666,0.3675,1,0,1,74.56,1,0,0.066808
HP001816,2026-07-01,RET-202607,NORTHEAST,PUSH,STANDARD,1672,12,2,222.44,103.16,0.054,0.0108,0,8,0,24,0.726,0.3597,1,0,0,0.0,0,0,0.042521
HP001512,2026-04-01,RET-202604,NORTHEAST,EMAIL,STANDARD,1704,18,2,117.39,48.33,0.7056,0.2811,3,10,2,85,0.5425,0.4111,1,0,0,0.0,0,0,0.115152
HP000539,2026-08-01,RET-202608,NORTHEAST,EMAIL,STANDARD,1569,15,0,0.0,56.4,0.631,0.1887,1,9,2,94,0.4646,0.4262,1,0,1,58.84,1,1,0.08633
HP001739,2026-03-01,RET-202603,MIDWEST,SMS,PREMIUM,1737,8,4,258.96,54.76,0.7829,0.4747,4,7,4,27,0.4105,0.4122,1,0,0,0.0,1,0,0.236113
HP005215,2026-01-01,RET-202601,SOUTH,PUSH,STANDARD,1591,-4,2,82.25,35.99,0.1233,0.0153,1,9,0,91,0.1379,0.4862,1,0,0,0.0,0,0,0.020094
HP000960,2026-07-01,RET-202607,NORTHEAST,PUSH,STANDARD,1847,43,0,0.0,74.06,0.3056,0.0689,1,5,0,79,0.4012,0.3858,1,0,0,0.0,0,0,0.032247
HP004666,2025-12-01,RET-202512,SOUTH,SMS,PLUS,400,11,1,47.39,49.01,0.3261,0.0818,1,10,2,72,0.229,0.4621,1,0,0,0.0,0,0,0.072501
HP003300,2026-06-01,RET-202606,MIDWEST,EMAIL,PREMIUM,379,30,1,125.11,126.66,0.4176,0.1258,0,6,2,51,0.5447,0.3981,1,0,0,0.0,0,0,0.075101
HP003286,2025-09-01,RET-202509,SOUTH,SMS,PLUS,1665,15,5,473.78,92.48,0.3629,0.0824,6,5,0,12,0.159,0.4653,1,0,0,0.0,0,0,0.068781
HP000057,2026-06-01,RET-202606,MIDWEST,PUSH,STANDARD,2197,48,2,89.48,47.5,0.4483,0.1315,3,7,1,41,0.1409,0.4919,1,0,0,0.0,0,0,0.043088
HP002093,2026-02-01,RET-202602,WEST,PUSH,PLUS,599,83,2,113.1,56.29,0.0515,0.0044,1,7,1,41,0.1248,0.4733,1,0,0,0.0,0,0,0.023652
HP005561,2025-10-01,RET-202510,WEST,PUSH,PREMIUM,1626,15,6,623.52,102.65,0.68,0.2405,3,3,2,37,0.7879,0.4035,1,0,0,0.0,0,0,0.572596
HP002924,2025-12-01,RET-202512,SOUTH,EMAIL,STANDARD,341,29,1,36.34,29.86,0.2584,0.0572,1,6,0,5,0.7113,0.3866,1,0,0,0.0,1,0,0.06436
HP001318,2026-07-01,RET-202607,NORTHEAST,SMS,PREMIUM,1635,58,0,0.0,44.65,0.1408,0.0238,2,2,0,41,0.3577,0.4458,1,0,0,0.0,0,0,0.033296
HP004834,2026-06-01,RET-202606,MIDWEST,EMAIL,PREMIUM,1658,59,3,156.04,55.9,0.421,0.14,1,6,1,33,0.3917,0.42,1,0,0,0.0,1,0,0.058772
HP002428,2025-11-01,RET-202511,SOUTH,EMAIL,STANDARD,1062,16,4,218.08,49.06,0.2473,0.0573,3,12,2,46,0.3004,0.439,1,0,0,0.0,0,0,0.093665
HP002713,2026-03-01,RET-202603,MIDWEST,SMS,PLUS,1170,22,0,0.0,69.51,0.3914,0.0783,1,11,1,14,0.5141,0.3762,1,0,0,0.0,1,0,0.022737
HP002983,2026-06-01,RET-202606,SOUTH,EMAIL,PLUS,679,79,1,40.25,43.9,0.1498,0.0156,0,4,0,143,0.237,0.4372,1,0,0,0.0,0,0,0.021078
HP005997,2026-06-01,RET-202606,NORTHEAST,PUSH,PLUS,457,21,3,226.73,89.94,0.6252,0.2431,5,9,3,84,0.5065,0.4133,1,0,0,0.0,1,0,0.114652
HP001342,2025-12-01,RET-202512,WEST,EMAIL,PLUS,355,30,2,84.73,47.27,0.2123,0.0534,0,10,2,48,0.7692,0.3358,1,0,0,0.0,0,0,0.189241
HP004723,2025-11-01,RET-202511,MIDWEST,EMAIL,PLUS,791,4,5,519.72,112.04,0.7893,0.4336,2,11,3,37,0.5728,0.4457,1,0,0,0.0,1,0,0.225159
HP001873,2026-07-01,RET-202607,NORTHEAST,EMAIL,PLUS,1310,89,3,100.5,44.63,0.2344,0.0426,4,3,1,64,0.2661,0.4493,1,0,0,0.0,1,1,0.037863
HP003107,2026-05-01,RET-202605,MIDWEST,EMAIL,STANDARD,1407,14,2,138.71,68.47,0.6922,0.2534,3,6,1,84,0.2058,0.4383,1,0,0,0.0,1,0,0.101105
HP005990,2026-02-01,RET-202602,WEST,EMAIL,PREMIUM,1797,55,4,246.95,60.4,0.2574,0.1036,3,10,3,28,0.848,0.3627,1,0,0,0.0,0,0,0.087556
HP003740,2026-02-01,RET-202602,WEST,EMAIL,PLUS,774,34,2,205.16,86.84,0.6876,0.2535,5,3,0,28,0.1652,0.4623,1,0,0,0.0,1,0,0.064019
HP000989,2025-10-01,RET-202510,MIDWEST,EMAIL,STANDARD,1071,16,2,115.26,53.13,0.4172,0.1315,0,2,0,31,0.8082,0.3861,1,0,0,0.0,1,0,0.064367
HP002517,2026-08-01,RET-202608,NORTHEAST,EMAIL,STANDARD,1353,14,3,365.94,125.72,0.5422,0.2226,4,5,4,122,0.8584,0.3764,1,0,1,152.22,0,0,0.330232
HP001517,2026-08-01,RET-202608,MIDWEST,SMS,PREMIUM,1220,14,7,400.55,66.72,0.5719,0.1425,4,10,0,136,0.2323,0.4154,1,0,0,0.0,1,0,0.091446
HP000708,2025-12-01,RET-202512,WEST,PUSH,STANDARD,690,16,2,84.69,40.64,0.132,0.0296,1,10,1,28,0.7406,0.3569,1,0,0,0.0,1,0,0.104343
HP002960,2025-09-01,RET-202509,NORTHEAST,EMAIL,PLUS,1866,54,3,271.58,108.07,0.1974,0.0473,2,9,1,45,0.2747,0.4349,1,0,0,0.0,1,0,0.045586
HP000409,2025-09-01,RET-202509,WEST,PUSH,PLUS,457,37,1,81.81,97.87,0.2605,0.0753,1,9,3,50,0.3686,0.4097,1,0,0,0.0,1,0,0.054016
HP003645,2026-02-01,RET-202602,MIDWEST,EMAIL,STANDARD,1821,3,0,0.0,25.01,0.7799,0.4512,6,12,4,79,0.5735,0.3751,1,0,0,0.0,0,0,0.169275
HP001869,2025-10-01,RET-202510,MIDWEST,PUSH,STANDARD,1763,14,1,38.45,36.21,0.1515,0.0175,0,9,1,10,0.4807,0.434,1,0,0,0.0,0,0,0.021968
HP002727,2025-09-01,RET-202509,NORTHEAST,PUSH,PREMIUM,780,4,6,1130.93,189.86,0.8096,0.3979,5,12,3,89,0.3058,0.461,1,0,0,0.0,0,0,0.35525
HP000017,2025-10-01,RET-202510,SOUTH,SMS,PLUS,725,4,3,188.66,71.28,0.4727,0.1039,3,2,0,12,0.0828,0.4973,1,0,0,0.0,0,0,0.064532
HP001379,2026-08-01,RET-202608,WEST,EMAIL,PLUS,1133,71,1,107.45,92.5,0.0514,0.0042,1,5,1,49,0.2347,0.4241,1,0,0,0.0,0,0,0.028739
HP002592,2025-11-01,RET-202511,NORTHEAST,PUSH,PREMIUM,249,23,7,398.06,47.36,0.1255,0.0326,4,6,1,97,0.4772,0.407,1,0,0,0.0,1,1,0.116813
HP005653,2025-12-01,RET-202512,WEST,EMAIL,PLUS,1202,6,4,377.57,90.96,0.2789,0.0683,3,5,0,28,0.3016,0.4555,1,0,0,0.0,0,0,0.129971
HP002680,2026-04-01,RET-202604,MIDWEST,EMAIL,STANDARD,1088,66,1,32.22,34.4,0.0969,0.0137,0,4,0,49,0.6527,0.4062,1,0,0,0.0,0,0,0.053156
HP004571,2025-12-01,RET-202512,WEST,SMS,PREMIUM,441,6,15,1193.47,74.28,0.5804,0.3358,2,11,4,77,0.6065,0.3782,1,0,1,91.71,0,0,0.620634
HP000419,2026-06-01,RET-202606,NORTHEAST,SMS,PREMIUM,2046,39,0,0.0,47.11,0.5819,0.1351,5,8,2,56,0.2843,0.4452,1,0,0,0.0,0,0,0.067471
HP001782,2026-08-01,RET-202608,NORTHEAST,PUSH,PREMIUM,1744,10,6,366.98,60.06,0.3399,0.1003,5,3,0,17,0.2615,0.4398,1,0,0,0.0,1,1,0.084487
HP003543,2025-12-01,RET-202512,NORTHEAST,PUSH,PLUS,489,30,1,60.02,70.04,0.437,0.1621,1,11,2,41,0.6548,0.3724,1,0,0,0.0,0,0,0.138227
HP002458,2025-09-01,RET-202509,WEST,SMS,STANDARD,1999,46,1,119.51,115.69,0.1317,0.0252,0,6,2,40,0.1849,0.4851,1,0,0,0.0,0,0,0.03869
HP001695,2026-06-01,RET-202606,WEST,EMAIL,STANDARD,1507,36,0,0.0,35.5,0.6046,0.2051,6,8,3,53,0.5733,0.3504,1,0,0,0.0,0,0,0.082415
HP000408,2026-02-01,RET-202602,MIDWEST,SMS,PLUS,841,8,5,203.33,37.39,0.4127,0.1679,3,3,0,31,0.3409,0.4408,1,0,0,0.0,1,0,0.089987
HP005902,2026-01-01,RET-202601,MIDWEST,EMAIL,PLUS,1526,18,1,56.47,64.08,0.9339,0.5086,3,10,3,43,0.2962,0.4296,1,0,0,0.0,1,0,0.143672
HP003142,2025-12-01,RET-202512,NORTHEAST,SMS,PREMIUM,882,15,1,147.7,162.07,0.2215,0.0555,2,4,0,71,0.5127,0.395,1,0,0,0.0,0,0,0.07945
HP005262,2026-05-01,RET-202605,SOUTH,PUSH,PLUS,1655,57,4,226.67,52.17,0.2886,0.0674,2,6,2,55,0.6038,0.3739,1,0,0,0.0,0,0,0.053678
HP005826,2026-07-01,RET-202607,WEST,EMAIL,PLUS,1956,11,2,39.72,21.67,0.2819,0.0879,1,10,0,23,0.5457,0.4328,1,0,0,0.0,1,0,0.057627
HP001254,2026-01-01,RET-202601,SOUTH,EMAIL,STANDARD,1814,47,3,345.03,115.16,0.0237,0.0016,1,10,0,25,0.3644,0.4141,1,0,0,0.0,0,0,0.037755
HP003483,2026-05-01,RET-202605,NORTHEAST,PUSH,STANDARD,2211,6,2,67.26,37.37,0.3355,0.1247,4,4,2,49,0.1667,0.5065,1,0,1,33.55,1,0,0.088625
HP005624,2026-06-01,RET-202606,SOUTH,EMAIL,STANDARD,816,23,1,43.61,39.11,0.5443,0.0913,2,10,0,56,0.2021,0.4591,1,0,0,0.0,0,0,0.050253
HP005513,2026-04-01,RET-202604,SOUTH,EMAIL,PLUS,1125,8,5,335.97,61.74,,0.2935,3,8,1,56,0.3806,0.5164,1,0,1,98.38,0,0,0.132229
HP000016,2026-04-01,RET-202604,NORTHEAST,EMAIL,STANDARD,2096,13,3,63.54,22.91,0.6961,0.2376,1,2,0,24,0.1951,0.4478,1,0,0,0.0,1,0,0.085868
HP003067,2026-03-01,RET-202603,SOUTH,EMAIL,PLUS,1617,28,1,66.29,61.25,0.3151,0.0448,0,8,0,56,0.1212,0.4744,1,0,1,88.47,0,0,0.037236
HP002322,2026-05-01,RET-202605,WEST,EMAIL,PREMIUM,1812,23,3,205.93,75.39,0.324,0.114,1,6,2,63,0.3883,0.4085,1,0,0,0.0,1,0,0.091459
HP003451,2026-06-01,RET-202606,SOUTH,PUSH,STANDARD,1333,126,1,48.58,46.23,0.0511,0.0039,0,4,1,92,0.1392,0.4624,1,0,0,0.0,0,0,0.013855
HP002109,2025-09-01,RET-202509,NORTHEAST,PUSH,PLUS,305,1,1,78.46,69.36,0.8065,0.4143,5,8,2,24,0.2762,0.4623,1,0,0,0.0,0,0,0.142017
HP005410,2025-12-01,RET-202512,MIDWEST,EMAIL,PLUS,1097,4,2,88.46,48.85,0.4069,0.1903,5,2,1,39,0.7857,0.3443,1,0,1,47.95,0,0,0.337901
HP000670,2026-04-01,RET-202604,WEST,SMS,PLUS,944,17,6,385.97,68.39,0.7767,0.4414,5,4,1,9,0.4339,0.4486,1,0,0,0.0,1,0,0.153628
HP004257,2026-03-01,RET-202603,SOUTH,SMS,STANDARD,393,19,2,94.19,49.0,0.4105,0.1824,1,11,1,114,0.7595,0.394,1,0,1,56.36,1,0,0.146056
HP003651,2025-12-01,RET-202512,SOUTH,EMAIL,PLUS,1247,10,2,263.25,108.44,0.1586,0.0231,0,10,0,60,0.1045,0.4548,1,0,0,0.0,0,0,0.056629
HP004661,2026-08-01,RET-202608,WEST,SMS,PREMIUM,2044,48,6,674.07,118.39,0.2012,0.0736,1,3,0,40,0.6385,0.393,1,0,0,0.0,0,0,0.055035
HP000680,2026-01-01,RET-202601,MIDWEST,PUSH,PREMIUM,929,6,8,494.07,63.99,0.6127,0.3054,2,5,1,94,0.528,0.4189,1,0,0,0.0,0,0,0.185089
HP004224,2026-01-01,RET-202601,SOUTH,EMAIL,PREMIUM,1074,13,8,595.08,63.81,0.654,0.372,3,3,1,72,0.6723,0.4047,1,0,0,0.0,0,0,0.561651
HP004781,2026-04-01,RET-202604,NORTHEAST,SMS,STANDARD,654,81,1,77.37,87.54,0.0632,0.0107,0,7,0,55,0.5694,0.3913,1,0,0,0.0,0,0,0.020403
HP003199,2025-11-01,RET-202511,NORTHEAST,EMAIL,PREMIUM,397,27,4,428.29,112.7,0.2467,0.0614,0,9,1,33,0.5274,0.3549,1,0,0,0.0,0,0,0.090191
HP005189,2026-05-01,RET-202605,SOUTH,PUSH,PLUS,494,28,6,401.54,65.72,0.2778,0.0971,2,2,1,37,0.3724,0.4338,1,0,0,0.0,0,0,0.085562
HP002437,2025-10-01,RET-202510,SOUTH,PUSH,PLUS,1956,26,5,241.95,57.67,0.7288,0.3259,3,6,1,54,0.4531,0.4856,1,0,1,55.04,0,0,0.096585
HP004155,2026-04-01,RET-202604,MIDWEST,SMS,PREMIUM,1107,22,4,336.13,87.8,0.7975,0.4206,3,7,2,37,0.4895,0.4217,1,0,0,0.0,1,0,0.134472
HP003164,2025-11-01,RET-202511,NORTHEAST,EMAIL,PLUS,496,6,2,239.58,97.21,0.1536,0.0442,1,3,1,16,0.6962,0.3832,1,0,0,0.0,0,0,0.107965
HP004093,2025-10-01,RET-202510,MIDWEST,SMS,STANDARD,1376,18,2,121.68,52.57,0.7887,0.3505,4,2,0,13,0.3303,0.4635,1,0,0,0.0,1,1,0.097035
HP003087,2026-08-01,RET-202608,WEST,EMAIL,STANDARD,1156,17,3,111.98,40.69,0.1206,0.019,2,10,0,82,0.642,0.3978,1,0,0,0.0,0,0,0.10341
HP001564,2026-03-01,RET-202603,WEST,SMS,PLUS,1776,15,2,85.27,42.1,0.3839,0.1243,2,11,1,51,0.1522,0.4403,1,0,0,0.0,0,0,0.055158
