customer_id,scoring_date,country,device_type,customer_tenure_days,customer_value_tier,days_since_last_transaction,transactions_7d,transactions_30d,transactions_60d,active_days_30d,payment_volume_30d_usd,avg_transaction_value_30d,transaction_count_change_30d_vs_prior30d,payment_volume_change_30d_vs_prior30d,failed_transactions_30d,support_contacts_30d,login_days_30d,products_used_60d,marketing_engagement_30d,inactive_next_30d,transactions_next_30d,future_inactivity_status,retention_case_opened_after_score
PW023480,2026-02-02,MX,Desktop,284,Medium,1,2,7,8,6,182.17,19.47,-0.3,0.344,0,0,8,2,0.9057,0,6,Active,0
PW023884,2026-05-04,US,Desktop,967,Low,39,0,3,6,2,146.07,39.7,0.5,0.1994,0,0,6,2,0.0323,0,3,Active,0
PW003947,2026-04-06,US,Mobile,458,Medium,14,0,2,7,1,55.85,27.72,0.0,0.329,1,0,1,1,0.0496,1,0,Inactive,1
PW012697,2026-04-06,US,Desktop,535,Low,14,0,0,1,1,22.8,27.03,-1.0,-0.0787,1,0,2,1,0.1137,0,2,Active,0
PW022563,2026-03-02,MX,Desktop,1457,Low,28,2,2,4,2,190.18,91.64,-0.3333,-0.0613,0,1,5,2,0.4206,1,0,Inactive,1
PW027514,2026-04-06,MX,Desktop,451,Medium,7,1,4,5,4,207.39,55.86,-0.2,0.1333,0,0,8,3,0.4889,0,2,Active,0
PW007699,2026-05-04,US,Mobile,784,Medium,43,0,1,2,1,124.03,186.76,0.0,-0.0887,1,1,0,2,0.0057,1,0,Inactive,1
PW006922,2026-05-04,CR,Mobile,1599,Medium,4,1,4,7,3,193.0,76.21,0.0,0.2481,1,0,4,2,,0,1,Active,0
PW002816,2026-07-06,US,Mobile,726,Medium,7,1,5,7,4,274.47,48.77,0.0,-0.3168,0,0,3,1,0.9084,0,4,Active,0
PW019296,2026-04-06,BR,Desktop,673,Medium,44,0,0,1,1,75.33,50.6,-1.0,0.0666,0,1,0,2,0.0018,1,0,Inactive,1
PW029439,2026-06-01,US,Mobile,457,Low,5,0,1,2,1,87.96,92.95,0.0,-0.0229,0,0,5,1,0.7513,1,0,Inactive,1
PW015133,2026-07-06,MX,Mobile,768,Medium,9,1,1,3,1,82.48,81.78,0.0,-0.3007,1,0,0,1,0.1511,0,3,Active,0
PW008966,2026-08-03,US,Mobile,561,Medium,30,0,0,2,1,152.11,150.72,-1.0,-0.1627,1,0,0,1,0.0008,0,2,Active,0
PW011961,2026-08-03,CR,Desktop,1145,Medium,5,1,2,8,2,116.95,49.75,0.0,-0.0244,1,0,3,3,0.4617,0,2,Active,0
PW027045,2026-01-05,BR,Desktop,1115,High,7,2,4,8,2,953.39,166.93,-0.2,-0.152,1,0,6,2,0.8088,0,6,Active,1
PW024166,2026-01-05,US,Desktop,1311,Medium,13,0,2,7,2,127.37,59.78,-0.3333,0.2221,0,1,8,3,0.5616,0,3,Active,0
PW015453,2026-07-06,br,Desktop,1631,Medium,12,1,2,6,2,85.06,50.79,0.0,0.3866,1,0,6,3,0.6257,0,2,Active,0
PW019975,2026-04-06,CR,Desktop,211,Medium,7,0,6,11,4,544.24,97.89,0.2,-0.2067,3,2,5,4,0.5869,0,3,Active,0
PW013044,2026-08-03,CR,Mobile,494,Low,21,0,1,3,1,50.08,54.67,0.0,-0.0805,1,0,0,1,0.1028,0,1,Active,0
PW029953,2026-01-05,MX,Desktop,379,Low,35,0,2,3,2,53.47,29.44,0.0,-0.1135,0,0,5,2,0.0558,1,0,Inactive,1
PW029256,2026-05-04,US,Mobile,1410,Medium,8,1,4,4,4,117.03,25.62,0.0,0.2946,3,0,7,2,0.5214,0,3,Active,0
PW016311,2026-02-02,MX,Mobile,1107,Low,22,1,1,4,1,60.21,49.19,-0.5,-0.0625,1,0,2,2,0.0985,0,1,Active,0
PW000540,2026-03-02,MX,Mobile,614,Low,11,0,0,3,1,71.83,71.4,-1.0,-0.4329,0,1,7,2,0.3695,0,1,Active,0
PW028188,2026-01-05,MX,Mobile,1298,Medium,6,0,0,2,1,52.4,56.37,-1.0,0.2092,1,1,8,2,0.7895,0,1,Active,1
PW013586,2026-06-01,US,Mobile,863,High,11,2,10,12,10,2020.11,203.47,-0.2308,-0.1261,1,0,13,2,0.8869,0,6,Active,0
PW004394,2026-07-06,US,Mobile,989,Low,4,1,1,2,1,38.39,39.36,0.0,0.046,0,1,5,1,0.706,0,2,Active,0
PW009899,2026-05-04,MX,Mobile,454,High,20,0,4,8,2,439.6,99.08,0.0,0.134,0,0,3,2,0.3789,0,2,Active,0
PW001039,2026-02-02,US,Mobile,1308,Medium,17,0,1,5,1,67.52,56.77,-0.5,-0.4656,1,0,5,3,0.1222,1,0,Inactive,1
PW008992,2026-08-03,BR,Mobile,1928,Medium,19,0,1,2,1,24.45,28.13,0.0,0.1344,1,0,8,2,0.2881,0,2,Active,0
PW000784,2026-06-01,MX,Mobile,957,Low,18,0,0,1,1,25.45,28.59,-1.0,-0.1341,0,1,4,1,0.2328,0,3,Active,0
PW022437,2026-02-02,BR,Desktop,885,Medium,38,0,3,5,1,457.32,123.65,0.0,0.3102,2,1,4,2,0.0436,0,2,Active,1
PW026386,2026-04-06,BR,Mobile,1160,High,17,0,4,6,4,259.54,102.26,0.0,0.1164,1,0,8,3,0.2191,0,6,Active,1
PW004250,2026-01-05,BR,Desktop,951,Medium,1,2,3,4,2,706.05,156.91,-0.25,0.2074,1,0,5,1,0.7121,0,1,Active,0
PW007766,2026-04-06,US,Mobile,648,Low,4,1,2,3,1,60.29,28.66,0.0,-0.144,0,0,6,2,0.8468,0,1,Active,0
PW016243,2026-06-01,US,Mobile,1024,Medium,32,2,4,4,4,97.77,29.83,0.0,0.1371,1,0,5,1,0.1025,1,0,Inactive,1
PW026813,2026-02-02,US,Mobile,531,Medium,1,2,4,6,4,148.22,37.26,0.0,0.3852,0,0,9,2,0.8876,0,2,Active,0
PW021453,2026-02-02,BR,Mobile,1802,Medium,11,0,0,1,1,60.21,46.59,-1.0,-0.396,0,0,1,2,0.0589,1,0,Inactive,1
PW014523,2026-06-01,US,Mobile,1423,Medium,5,1,2,5,2,49.93,38.99,0.0,-0.0933,0,0,4,2,0.7008,0,1,Active,0
PW001475,2026-08-03,BR,Mobile,1912,High,13,0,4,8,4,382.7,68.58,-0.3333,-0.0413,0,0,8,2,0.4027,0,3,Active,0
PW023233,2026-04-06,US,Mobile,1796,Medium,4,2,6,12,5,223.46,46.32,-0.1429,0.0382,2,1,11,2,0.8875,0,7,Active,0
PW019230,2026-01-05,US,Mobile,978,High,9,1,2,3,1,113.56,63.52,-0.3333,-0.1939,0,1,1,2,0.1572,0,1,Active,0
PW007499,2026-01-05,US,Mobile,185,Low,0,0,1,4,1,38.56,39.2,0.0,-0.2899,0,0,5,1,0.6582,0,1,Active,0
PW002153,2026-06-01,BR,Mobile,1660,Medium,1,0,1,6,1,53.63,61.85,0.0,0.1124,0,0,2,2,0.7092,0,3,Active,0
PW004823,2026-01-05,US,Desktop,706,Low,6,0,0,1,1,41.45,34.17,-1.0,-0.1018,0,1,8,1,0.8877,0,1,Active,0
PW027055,2026-02-02,BR,Mobile,968,Low,19,0,2,4,2,77.87,30.64,-0.3333,-0.1145,1,0,0,1,0.0256,0,2,Active,0
PW025471,2026-01-05,MX,Mobile,978,Low,11,0,1,1,1,24.17,30.91,0.0,-0.1799,0,0,5,1,0.8224,0,2,Active,1
PW018825,2026-05-04,US,Desktop,1105,Medium,12,0,1,1,1,60.5,59.12,-0.6667,-0.1297,0,0,3,1,0.1134,0,3,Active,0
PW000727,2026-08-03,US,Mobile,1297,Low,13,0,0,1,1,37.1,37.76,-1.0,-0.4294,0,0,3,1,,0,1,Active,0
PW028769,2026-08-03,US,Mobile,307,Medium,0,0,2,5,2,75.72,33.37,0.0,0.1407,1,1,6,2,0.838,0,2,Active,0
PW009658,2026-06-01,MX,Mobile,1441,Medium,17,0,1,4,1,121.66,93.65,0.0,-0.2208,0,0,4,2,0.0676,0,3,Active,0
PW000130,2026-06-01,MX,Mobile,1226,Low,44,0,0,2,1,35.92,51.79,-1.0,-0.3677,0,0,0,1,0.0014,0,1,Active,0
PW007046,2026-02-02,US,Mobile,975,Medium,24,1,2,7,1,286.9,105.93,0.0,0.1082,1,0,2,1,,1,0,Inactive,1
PW025988,2026-03-02,BR,Mobile,411,Medium,11,0,2,8,2,142.68,58.49,0.0,0.0556,0,0,4,3,0.0727,0,1,Active,0
PW001832,2026-06-01,MX,Desktop,884,Medium,10,0,1,7,1,15.74,20.91,0.0,-0.2303,0,0,7,1,,0,2,Active,0
PW029753,2026-04-06,CR,Mobile,1477,Medium,7,0,1,6,1,36.67,33.12,0.0,-0.1287,1,0,12,2,0.8975,1,0,Inactive,1
PW023580,2026-08-03,US,Desktop,664,Low,10,1,2,3,2,98.95,57.31,0.0,-0.0887,0,0,7,3,0.7843,0,4,Active,0
PW005343,2026-08-03,US,Desktop,1142,Medium,13,0,3,6,2,102.37,24.95,-0.5,-0.1042,3,0,3,2,0.2387,0,4,Active,1
PW007100,2026-04-06,MX,Mobile,1883,Low,3,1,3,4,3,168.94,61.07,0.0,0.1158,0,0,7,4,0.9393,0,1,Active,0
PW019405,2026-01-05,MX,Desktop,1717,Low,16,2,4,9,3,172.37,31.62,0.0,-0.153,1,0,3,1,0.2725,0,1,Active,0
PW009799,2026-07-06,US,Desktop,1467,Medium,19,0,0,4,1,89.28,80.73,-1.0,-0.4384,1,0,1,1,,1,0,Inactive,1
PW004009,2026-07-06,US,Desktop,329,Medium,8,1,4,5,4,336.94,81.15,0.0,0.1014,0,0,9,3,0.8185,0,5,Active,1
PW020063,2026-01-05,US,Desktop,1178,Medium,7,4,8,10,8,447.13,48.92,0.1429,-0.031,1,0,10,2,0.7033,0,1,Active,1
PW004287,2026-06-01,US,Desktop,1117,Medium,9,0,2,6,2,127.25,63.77,0.0,-0.3244,0,0,4,2,0.6396,0,1,Active,0
PW003813,2026-08-03,US,Desktop,1396,Medium,56,0,1,2,1,147.25,157.45,0.0,-0.3942,0,0,0,2,0.0006,1,0,Inactive,1
PW029796,2026-04-06,CR,Mobile,873,Medium,6,1,6,8,5,399.37,53.08,-0.1429,-0.0814,1,1,9,2,0.7434,0,6,Active,0
PW018888,2026-05-04,US,Desktop,503,High,12,1,7,12,5,644.68,74.98,0.4,0.0986,2,0,9,3,0.8461,0,1,Active,0
PW028116,2026-04-06,US,Mobile,878,Medium,12,0,2,5,1,336.05,134.03,0.0,-0.306,1,1,4,1,0.5216,1,0,Inactive,1
PW028125,2026-07-06,CR,Desktop,1121,Medium,4,0,1,4,1,33.56,26.93,0.0,0.1262,1,0,3,1,0.3493,0,3,Active,0
PW014818,2026-06-01,BR,Mobile,445,High,0,2,8,11,8,428.17,53.22,0.0,-0.058,1,0,9,2,0.929,0,7,Active,0
PW021659,2026-05-04,BR,Desktop,1431,Medium,11,0,0,2,1,44.83,40.25,-1.0,0.2295,1,1,1,2,0.1346,0,3,Active,0
PW007481,2026-03-02,MX,Mobile,1534,Medium,13,0,1,6,1,53.69,67.69,0.0,-0.384,0,2,2,1,0.4173,0,3,Active,0
PW027390,2026-02-02,MX,Desktop,1770,Medium,14,1,3,9,3,312.13,83.6,0.5,0.2721,2,1,3,3,0.2847,0,3,Active,0
PW020033,2026-07-06,CR,Mobile,1565,Low,10,0,0,2,1,20.81,26.24,-1.0,-0.1775,0,0,3,2,0.338,0,1,Active,0
PW024205,2026-06-01,BR,Mobile,645,Low,31,0,0,2,1,55.66,73.75,-1.0,-0.1549,0,0,3,1,0.0127,1,0,Inactive,1
PW005615,2026-01-05,BR,Mobile,1687,High,29,0,1,3,1,42.27,64.03,0.0,-0.0553,2,1,0,2,0.1203,1,0,Inactive,0
PW026752,2026-01-05,MX,Mobile,847,High,2,3,8,12,7,896.75,96.3,-0.2727,0.2318,2,1,10,4,0.9909,0,6,Active,0
PW010324,2026-06-01,US,Mobile,1837,Medium,21,0,2,4,2,316.43,101.41,-0.3333,0.1461,0,0,5,2,0.1091,0,2,Active,0
PW026378,2026-06-01,BR,Mobile,567,Low,16,3,3,8,2,116.79,37.07,0.0,0.163,1,1,8,2,0.4822,0,2,Active,1
PW016382,2026-04-06,MX,Mobile,894,Low,11,0,0,1,1,87.86,57.81,-1.0,-0.2138,0,0,0,1,0.5718,1,0,Inactive,1
PW011308,2026-04-06,CR,Mobile,574,Medium,3,0,0,1,1,49.29,45.33,-1.0,-0.3235,0,1,12,2,,1,0,Inactive,1
PW023679,2026-03-02,US,Mobile,606,Low,22,0,1,3,1,37.99,43.17,-0.5,-0.1938,0,0,5,1,0.0894,0,1,Active,0
PW013397,2026-07-06,MX,Mobile,879,Low,26,0,2,2,2,64.17,30.17,-0.3333,-0.4456,0,1,5,1,0.0936,1,0,Inactive,1
PW003503,2026-07-06,US,Mobile,983,Medium,13,0,0,1,1,46.03,48.69,-1.0,-0.3162,0,0,0,1,0.0793,0,2,Active,0
PW004429,2026-07-06,CR,Mobile,1965,Medium,7,1,2,6,2,75.83,37.47,0.0,0.0147,0,1,4,3,0.7168,1,0,Inactive,1
PW019729,2026-03-02,CR,Mobile,387,Low,6,0,1,1,1,18.84,20.77,0.0,-0.042,0,0,5,1,0.2386,0,2,Active,1
PW006298,2026-06-01,US,Mobile,1061,Low,73,0,2,4,2,149.86,60.06,0.0,-0.1902,0,0,0,1,0.0003,1,0,Inactive,1
PW014848,2026-06-01,CR,Mobile,629,Medium,13,0,2,2,2,95.08,48.21,0.0,-0.1011,1,0,0,3,0.499,1,0,Inactive,0
PW001589,2026-03-02,US,Mobile,1849,Low,6,1,2,4,2,128.2,64.91,0.0,-0.0743,1,1,10,1,0.8161,0,1,Active,0
PW010539,2026-05-04,US,Mobile,1051,Medium,12,0,3,6,3,136.01,38.85,0.5,-0.1061,0,0,8,1,0.779,0,6,Active,0
PW003537,2026-06-01,MX,Mobile,1162,Low,22,0,1,2,1,86.99,78.93,0.0,-0.1624,1,0,5,1,0.0425,0,3,Active,0
PW000007,2026-03-02,BR,Mobile,1690,Low,11,0,0,4,1,31.45,33.96,-1.0,0.2184,0,0,1,2,0.4342,0,2,Active,0
PW006000,2026-03-02,US,Desktop,573,Medium,24,0,2,3,2,73.36,47.69,0.0,-0.2656,0,0,0,2,0.0377,0,2,Active,1
PW009082,2026-05-04,MX,Mobile,1323,Medium,8,2,3,5,1,396.96,153.95,0.0,0.1004,0,0,2,1,0.2637,0,2,Active,0
PW006572,2026-02-02,US,Mobile,191,Medium,13,0,1,5,1,99.15,81.54,0.0,,0,0,9,2,0.516,0,2,Active,0
PW017066,2026-01-05,CR,Mobile,568,Medium,8,2,4,9,4,144.42,47.48,-0.2,0.1126,1,0,7,3,0.8026,0,2,Active,0
PW015455,2026-01-05,US,Mobile,1190,Medium,16,0,5,9,5,376.13,88.1,0.25,0.0289,1,1,4,1,0.2598,0,3,Active,0
PW022705,2026-04-06,US,Mobile,1131,Medium,9,1,8,10,8,531.45,75.23,0.1429,-0.039,0,0,12,1,0.9307,0,4,Active,0
PW025206,2026-04-06,MX,Desktop,1875,Low,13,0,1,5,1,84.31,78.34,0.0,-0.0778,0,1,1,1,0.0961,0,1,Active,0
PW016600,2026-02-02,US,Mobile,208,Medium,9,5,9,12,8,201.04,21.98,0.125,0.2245,1,1,9,2,0.854,0,4,Active,0
PW005595,2026-04-06,MX,Mobile,223,Medium,21,0,2,6,2,129.78,54.08,0.0,-0.017,2,0,9,1,0.5497,0,1,Active,0
PW001823,2026-08-03,US,Desktop,780,Low,2,0,0,1,1,60.75,44.52,-1.0,-0.008,0,0,3,1,0.168,0,2,Active,0
PW002914,2026-03-02,CR,Mobile,258,High,2,2,10,11,8,922.61,84.06,0.1111,0.1301,0,0,10,3,0.6844,0,2,Active,0
PW011543,2026-02-02,CR,Mobile,1462,Medium,4,0,0,6,1,23.11,28.53,-1.0,0.1946,0,1,6,2,0.7037,0,3,Active,1
PW027069,2026-06-01,MX,Desktop,1043,High,9,1,3,9,3,361.99,132.32,0.0,-0.5057,2,1,4,3,0.3374,0,3,Active,0
PW019778,2026-03-02,US,Desktop,1705,Low,1,0,4,6,3,74.74,19.36,0.3333,0.042,1,0,8,3,0.914,0,6,Active,1
PW023904,2026-01-05,CR,Mobile,1581,Medium,10,0,2,3,2,270.7,97.48,0.0,0.2993,0,0,7,2,0.8623,0,2,Active,0
PW016555,2026-07-06,US,Mobile,788,Medium,31,1,1,3,1,125.87,90.71,-0.5,-0.1905,0,0,0,1,0.0117,1,0,Inactive,1
PW005343,2026-03-02,US,Desktop,1002,Medium,45,0,0,5,1,60.11,69.04,-1.0,-0.2877,0,0,9,3,0.0191,1,0,Inactive,0
PW016310,2026-05-04,US,Mobile,893,Medium,10,1,2,5,2,110.24,52.52,0.0,0.2652,0,0,1,2,,1,0,Inactive,0
PW015484,2026-01-05,US,Mobile,294,Low,5,0,0,2,1,40.56,49.49,-1.0,-0.4448,0,0,5,2,0.5782,0,2,Active,0
PW020865,2026-03-02,BR,Desktop,1556,Low,13,0,0,3,1,40.49,28.92,-1.0,-0.487,0,1,1,2,0.1948,0,1,Active,0
PW029873,2026-03-02,US,Desktop,159,Low,18,0,1,3,1,33.94,37.03,0.0,-0.0984,0,0,0,3,0.0306,0,2,Active,0
PW017932,2026-07-06,BR,Mobile,1778,Medium,9,0,1,6,1,32.56,35.62,0.0,-0.0915,1,0,5,3,0.3707,1,0,Inactive,1
PW017680,2026-03-02,US,Mobile,1076,Medium,42,0,0,2,1,53.08,47.98,-1.0,-0.4905,1,1,0,1,0.0003,1,0,Inactive,1
PW027820,2026-04-06,MX,Mobile,1876,Low,4,0,1,5,1,32.36,30.55,0.0,0.2551,1,0,10,2,0.7602,0,1,Active,0
PW004274,2026-03-02,BR,Desktop,413,Medium,11,0,3,5,1,85.3,27.47,0.0,0.1158,0,0,2,1,0.4126,0,3,Active,1
PW009874,2026-05-04,US,Mobile,1451,Medium,46,2,4,6,1,168.35,43.28,-0.2,0.2221,1,1,5,3,0.0662,1,0,Inactive,1
PW016309,2026-02-02,MX,Mobile,234,Medium,7,0,6,7,6,292.95,49.7,-0.25,0.1322,0,0,5,3,0.7068,0,2,Active,0
PW009849,2026-01-05,BR,Mobile,329,Medium,5,0,1,4,1,63.03,60.97,0.0,-0.1457,0,0,2,2,0.4967,0,3,Active,0
PW010913,2026-01-05,MX,Desktop,971,Low,21,0,0,2,1,37.34,32.69,-1.0,0.0455,0,0,8,2,0.2238,1,0,Inactive,0
PW014219,2026-01-05,BR,Mobile,474,Medium,9,1,4,5,4,250.33,65.51,0.0,-0.088,0,0,8,2,0.9406,0,4,Active,0
PW027408,2026-08-03,US,Mobile,1026,Low,11,1,2,2,2,77.64,29.1,0.0,0.063,0,0,4,1,,0,3,Active,0
PW025116,2026-08-03,US,Desktop,1505,High,26,0,3,6,3,308.51,85.44,-0.4,-0.3172,1,0,3,2,0.1637,1,0,Inactive,1
PW002844,2026-08-03,BR,Mobile,1365,Low,5,0,1,3,1,79.46,62.05,0.0,-0.1925,1,0,4,3,0.4894,0,5,Active,0
PW014091,2026-07-06,BR,Mobile,265,Medium,17,0,0,4,1,49.9,,-1.0,-0.144,3,1,1,1,0.0421,0,1,Active,0
PW019432,2026-05-04,MX,Desktop,798,Medium,39,1,3,6,3,101.68,39.13,-0.25,-0.4087,0,0,6,1,0.0101,1,0,Inactive,1
PW000536,2026-07-06,US,Mobile,1645,Medium,0,0,1,1,1,59.05,50.75,0.0,-0.099,0,0,4,1,0.2814,0,1,Active,0
PW013612,2026-05-04,US,Mobile,298,Medium,16,2,7,8,7,180.03,31.97,0.1667,-0.105,1,0,4,3,0.2633,0,2,Active,0
PW012007,2026-04-06,BR,Desktop,1179,Medium,6,0,1,2,1,45.67,42.07,0.0,-0.0791,1,1,0,1,0.165,0,1,Active,0
PW028053,2026-07-06,US,Mobile,357,Low,21,0,0,1,1,37.29,43.97,-1.0,-0.0259,1,0,2,1,0.1186,1,0,Inactive,0
PW009408,2026-08-03,US,Mobile,801,Low,7,0,2,5,2,185.62,77.73,0.0,-0.1385,0,0,6,2,0.7074,0,5,Active,0
PW025394,2026-04-06,BR,Mobile,859,High,3,1,6,11,5,329.67,58.16,0.2,-0.0764,0,0,10,3,0.8702,0,7,Active,0
PW028331,2026-02-02,MX,Desktop,1311,Medium,4,1,4,8,3,150.26,47.83,0.3333,0.361,1,0,11,2,,0,3,Active,0
PW011468,2026-08-03,BR,Mobile,711,Low,7,0,0,1,1,52.4,54.18,-1.0,-0.367,0,0,0,1,0.1248,1,0,Inactive,1
PW020909,2026-06-01,US,Mobile,1684,Medium,33,0,0,4,1,49.54,47.18,-1.0,-0.0226,0,3,1,1,0.0172,1,0,Inactive,1
PW000181,2026-01-05,MX,Mobile,1562,High,31,1,8,10,6,403.54,49.56,-0.2727,0.2932,2,0,3,4,0.0605,1,0,Inactive,1
PW009219,2026-01-05,US,Mobile,1313,Low,35,1,5,6,5,140.9,23.83,-0.2857,0.3439,1,0,13,1,0.2453,0,3,Active,0
PW022823,2026-07-06,US,Mobile,744,High,5,4,13,13,12,861.17,60.84,0.3,0.0626,0,2,21,3,0.9978,0,7,Active,0
PW026706,2026-07-06,US,Desktop,528,Medium,12,0,2,9,2,297.71,181.25,0.0,-0.1367,2,0,2,2,0.3839,0,6,Active,0
PW003171,2026-02-02,US,Desktop,804,Low,58,0,0,4,1,31.73,30.9,-1.0,-0.2148,0,0,1,1,0.0053,0,4,Active,1
PW017996,2026-04-06,US,Mobile,742,Low,1,1,2,9,1,39.95,17.85,0.0,-0.06,0,1,7,1,0.7541,0,4,Active,0
PW023599,2026-05-04,US,Mobile,1188,Low,5,0,0,1,1,48.24,48.53,-1.0,-0.4137,0,0,0,1,0.034,0,1,Active,0
PW024297,2026-07-06,US,Mobile,1756,Medium,31,0,2,5,2,232.62,86.65,-0.5,0.028,0,0,0,2,0.0076,1,0,Inactive,1
PW019183,2026-07-06,US,Desktop,764,Medium,15,2,5,10,3,253.1,53.34,0.25,-0.165,2,0,11,1,0.9143,0,2,Active,0
PW018988,2026-06-01,MX,Desktop,899,Medium,16,2,5,9,4,356.38,55.72,0.25,0.2156,0,1,6,2,0.5405,0,3,Active,0
PW009346,2026-02-02,MX,Desktop,1540,Low,58,0,0,2,1,43.13,35.51,-1.0,-0.614,0,0,6,1,0.0019,1,0,Inactive,1
PW019084,2026-06-01,US,Mobile,462,Low,4,0,1,4,1,56.55,51.12,0.0,-0.1039,1,0,5,1,0.4987,0,2,Active,0
PW004119,2026-05-04,US,Mobile,842,Medium,19,0,1,7,1,192.73,211.06,0.0,-0.1831,1,0,0,1,,0,1,Active,0
PW001677,2026-04-06,US,Mobile,1734,Medium,6,0,4,9,4,146.39,44.65,-0.2,0.1104,1,0,5,2,0.5667,0,3,Active,0
PW013452,2026-08-03,MX,Mobile,1230,Medium,20,0,0,1,1,21.63,30.98,-1.0,0.059,2,0,0,1,,1,0,Inactive,1
PW027473,2026-08-03,MX,Mobile,816,Medium,10,1,2,2,1,98.81,59.33,-0.3333,-0.1015,0,0,2,1,0.2033,0,3,Active,1
PW025883,2026-01-05,US,Mobile,452,Medium,6,1,2,2,2,271.09,129.58,0.0,-0.3963,0,0,0,2,0.3311,0,1,Active,0
PW026964,2026-05-04,BR,Mobile,1463,Medium,13,1,2,4,2,185.52,93.5,0.0,-0.3249,0,0,0,2,0.1475,0,6,Active,0
PW017426,2026-08-03,US,Mobile,392,Low,21,1,1,5,1,172.65,116.31,0.0,0.1607,0,0,3,1,0.219,0,3,Active,0
PW019165,2026-01-05,MX,Mobile,1307,Medium,13,0,0,4,1,49.03,62.75,-1.0,-0.3496,0,0,0,1,0.0874,0,1,Active,0
PW011613,2026-05-04,CR,Desktop,1254,Medium,49,1,1,2,1,76.6,74.22,0.0,0.0767,1,0,3,1,0.0073,1,0,Inactive,1
PW023541,2026-01-05,BR,Mobile,552,Medium,5,0,2,4,1,47.71,24.2,0.0,-0.1561,1,0,3,2,0.3811,0,3,Active,0
PW019785,2026-01-05,BR,Desktop,693,Low,1,0,5,6,5,212.35,58.32,0.0,-0.2173,1,0,10,2,0.8287,0,2,Active,0
PW009062,2026-06-01,BR,Mobile,1435,Medium,7,1,2,5,2,72.35,43.03,0.0,-0.1896,1,1,1,1,0.2535,0,1,Active,0
PW029959,2026-07-06,MX,Mobile,489,Low,28,0,1,1,1,37.78,40.98,0.0,-0.0445,1,1,1,2,0.03,0,4,Active,0
PW004062,2026-05-04,MX,Mobile,1020,Low,18,0,1,1,1,36.28,33.34,0.0,-0.1438,1,1,2,2,0.0412,0,1,Active,0
PW000006,2026-01-05,US,Mobile,385,High,3,1,4,8,4,832.35,152.89,-0.2,-0.2669,0,0,7,3,0.7629,0,2,Active,0
PW025288,2026-05-04,US,Mobile,326,Low,2,0,2,4,2,85.15,61.4,0.0,-0.5514,1,0,6,2,0.7701,0,2,Active,0
PW013998,2026-03-02,BR,Mobile,1324,Medium,2,0,4,7,3,789.68,157.63,1.0,,0,0,9,2,0.9338,0,6,Active,0
PW016564,2026-06-01,US,Mobile,1647,Low,17,0,1,2,1,20.24,23.81,0.0,-0.146,1,0,0,1,0.0473,0,3,Active,0
PW022618,2026-05-04,MX,Desktop,473,Low,8,0,2,3,1,125.63,60.77,-0.5,-0.063,2,0,2,2,0.0843,0,3,Active,0
PW008184,2026-08-03,US,Mobile,1066,Medium,0,2,6,8,5,220.4,,-0.1429,-0.2071,1,0,8,2,0.7681,0,5,Active,0
PW013823,2026-03-02,CR,Mobile,1273,Low,30,0,0,3,1,82.89,85.65,-1.0,-0.154,1,0,4,1,0.0414,1,0,Inactive,1
PW023373,2026-06-01,CR,Desktop,650,Medium,18,1,3,6,2,89.68,39.59,-0.5,-0.2109,1,0,8,1,0.0861,0,2,Active,0
PW024478,2026-02-02,BR,Mobile,1496,Medium,12,2,2,3,2,108.6,55.93,-0.3333,0.0403,2,0,5,2,0.3475,0,1,Active,0
PW015301,2026-01-05,MX,Mobile,656,Medium,2,0,0,2,1,83.67,74.66,-1.0,-0.3821,0,0,0,1,0.0369,0,1,Active,0
PW022941,2026-03-02,US,Desktop,489,Medium,12,0,0,1,1,176.36,164.23,-1.0,-0.329,0,0,0,1,0.0466,0,1,Active,0
PW011042,2026-02-02,MX,Mobile,660,Low,9,0,3,8,3,84.08,24.65,0.5,-0.0964,1,0,8,2,0.8133,0,3,Active,1
PW005733,2026-03-02,US,Desktop,1282,Medium,8,0,2,4,1,98.77,43.06,-0.3333,-0.3533,1,2,3,2,0.1914,0,1,Active,0
PW019964,2026-03-02,US,Mobile,1840,Low,15,0,0,1,1,37.5,40.91,-1.0,-0.5187,0,0,0,1,0.3035,0,1,Active,0
PW002596,2026-04-06,US,Mobile,584,Low,15,0,2,2,2,99.46,51.87,0.0,-0.006,0,0,8,1,0.4117,0,3,Active,0
PW018983,2026-08-03,US,Desktop,966,Low,63,0,0,1,1,76.08,73.57,-1.0,-0.4718,1,0,0,1,0.0003,1,0,Inactive,1
PW008913,2026-07-06,US,Mobile,266,Low,14,0,1,1,1,38.35,41.21,0.0,-0.1273,1,0,1,1,0.0609,0,2,Active,0
PW029691,2026-05-04,MX,Mobile,1718,Low,2,0,1,8,1,36.12,36.09,0.0,0.0042,0,0,7,2,0.8466,0,1,Active,0
PW019760,2026-05-04,US,Mobile,317,Low,0,0,1,4,1,25.38,28.78,-0.5,-0.4158,2,1,5,1,0.2581,1,0,Inactive,1
PW001146,2026-05-04,US,Mobile,1827,Low,6,0,1,2,1,29.46,28.21,-0.5,-0.5032,0,1,1,1,0.1316,1,0,Inactive,1
PW015685,2026-01-05,US,Mobile,428,Medium,21,0,1,2,1,43.68,41.74,-0.5,-0.2263,1,0,4,1,0.0765,0,1,Active,1
